label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
A,0.0,0.0,0.0,0.07109,0.079826,0.099048,0.221808,0.012845,0.069143,0.361218,0.047338,0.221428,0.353662,-0.110837,0.176602,0.396664,-0.21478,0.217444,0.387297,-0.45675,0.15559,0.441204,-0.454042,0.080047,0.360313,-0.704959,0.114804,0.301105,-0.720154,0.02052,-0.043405,-0.751229,0.068643,-0.07402,-0.778219,0.011266,-0.162495,-1.0,0.055528,-0.336809,-0.944028,0.052698,-0.421668,-0.919703,0.068729,-0.585667,-0.853856,0.22172,-0.570486,-0.925518,0.079588,-0.417374,-0.934507,0.091042,-0.424332,-0.980732,0.020199,-0.321517,-0.899792,0.01221,-0.075262,-0.748082,0.000138
A,0.0,0.0,0.0,0.106926,-0.023727,0.019682,0.130324,-0.069203,0.059778,0.24726,-0.188499,0.053018,0.341476,-0.2001,0.156252,0.330833,-0.441301,0.013075,0.417194,-0.45826,0.067924,0.24243,-0.490645,-0.082382,0.362123,-0.496522,-0.108712,0.119541,-0.650731,-0.093369,0.037929,-0.776666,-0.189966,-0.078701,-0.883174,-0.089304,-0.099176,-0.966573,0.010579,-0.305933,-0.937279,0.02876,-0.339582,-0.90129,0.057593,-0.42428,-0.980568,-0.061664,-0.463059,-0.746381,0.088347,-0.468519,-1.0,0.032323,-0.287198,-0.856863,-0.029812,-0.241769,-0.843495,-0.027506,-0.267073,-0.852066,-0.105648
A,0.0,0.0,0.0,0.074189,-0.146385,0.022659,0.206132,-0.209604,0.120983,0.196071,-0.274074,-0.036619,0.338949,-0.416634,-0.011827,0.314834,-0.386548,0.050525,0.254838,-0.514255,-0.054012,0.21637,-0.607417,-0.048896,0.353566,-0.647954,-0.121154,0.10548,-0.686553,0.060629,-0.048022,-0.907762,0.049385,-0.04214,-0.905043,-0.014956,-0.304602,-0.898198,-0.011705,-0.193874,-0.981919,-0.008048,-0.357654,-0.928088,-0.046548,-0.365568,-1.0,0.047515,-0.302749,-0.951545,0.015791,-0.404745,-0.939895,0.004444,-0.130226,-0.963379,0.073971,-0.143113,-0.863746,0.073419,-0.084632,-0.834729,-0.041545
A,0.0,0.0,0.0,-0.043754,-0.120482,0.007878,0.140974,-0.082883,0.043658,0.22822,-0.222889,0.131896,0.148071,-0.341257,0.088365,0.390545,-0.41853,-0.055136,0.344757,-0.516666,-0.029918,0.223048,-0.578468,-0.01247,0.049834,-0.597995,0.089766,0.131992,-0.80738,-0.011744,-0.021888,-0.770415,0.043683,-0.1851,-0.863394,0.040369,-0.159309,-0.87118,0.077979,-0.341964,-0.859205,0.073564,-0.47362,-0.877492,0.109048,-0.488974,-1.0,0.094856,-0.439312,-0.949524,0.097801,-0.333895,-0.877048,0.082712,-0.32145,-0.985312,0.080562,-0.179591,-0.906964,-0.01691,-0.227755,-0.935189,-0.031384
A,0.0,0.0,0.0,0.240709,-0.009164,0.139135,0.34028,0.075387,-0.011383,0.472255,-0.169166,0.115584,0.491295,-0.136183,-0.04806,0.440541,-0.236462,-0.045516,0.533936,-0.497368,0.071041,0.349749,-0.45989,0.03015,0.30055,-0.565006,-0.017605,0.193104,-0.787653,-0.199771,0.123615,-0.919194,-0.04009,-0.067808,-0.820273,-0.058532,-0.210225,-0.873789,0.011173,-0.278676,-0.933825,-0.109309,-0.333316,-0.944667,-0.047966,-0.461632,-1.0,0.03365,-0.426027,-0.876813,0.129968,-0.519106,-0.917779,0.139834,-0.314213,-0.852101,0.173926,-0.157981,-0.883748,0.075805,-0.094975,-0.868524,-0.054552
A,0.0,0.0,0.0,0.053981,-0.082507,-0.059606,-0.009262,-0.001042,-0.008352,0.188793,-0.107776,0.072018,0.258802,-0.273152,0.035664,0.457063,-0.292518,-0.010119,0.404084,-0.441579,-0.132945,0.348818,-0.373103,-0.081906,0.122537,-0.448212,-0.174759,0.053232,-0.650772,-0.040595,0.01189,-0.724918,-0.114957,-0.172655,-0.78132,-0.310259,-0.318725,-0.854573,-0.196923,-0.377282,-0.920809,0.024636,-0.374672,-0.958365,-0.087684,-0.533779,-0.961896,-0.051752,-0.588956,-1.0,-0.020072,-0.463038,-0.958339,-0.009506,-0.484021,-0.859132,-0.031313,-0.347185,-0.815513,-0.144403,-0.241586,-0.831903,-0.180452
A,0.0,0.0,0.0,0.131097,0.050954,0.041412,0.274725,0.042897,0.142608,0.333438,-0.1629,0.005469,0.415765,-0.190525,0.021823,0.385623,-0.299681,0.078906,0.517056,-0.414162,0.012542,0.3502,-0.482594,-0.043464,0.374808,-0.719815,-0.025744,0.237406,-0.668956,0.193998,0.106193,-0.845108,-0.015352,-0.194914,-0.848003,-0.059021,-0.126173,-0.939623,0.01506,-0.358658,-0.805965,0.022946,-0.259194,-0.897069,0.104328,-0.419478,-0.933689,-0.064102,-0.477082,-0.890167,0.07996,-0.528847,-0.93685,0.203126,-0.256789,-0.908749,0.128177,-0.273782,-1.0,-0.036209,-0.000504,-0.860331,-0.006954
A,0.0,0.0,0.0,0.231563,-0.142141,-0.054671,0.122645,-0.100052,-0.120291,0.287088,-0.292137,-0.084411,0.280479,-0.330767,-0.084697,0.317508,-0.325593,-0.125009,0.350448,-0.380363,-0.108788,0.263991,-0.533241,-0.035298,0.250127,-0.623032,-0.085668,0.099119,-0.627409,-0.096978,0.046361,-0.768958,-0.165067,-0.008023,-0.710308,-0.143439,-0.106484,-0.925785,-0.126518,-0.213749,-0.890679,-0.128788,-0.308458,-0.841978,-0.074401,-0.426884,-0.973433,-0.087338,-0.290063,-1.0,-0.079953,-0.318931,-0.765861,-0.080196,-0.219965,-0.811729,-0.185593,-0.125909,-0.784909,-0.061776,0.131531,-0.884458,-0.012798
A,0.0,0.0,0.0,0.09784,-0.084312,0.038597,0.131541,-0.05697,0.008881,0.23188,-0.185559,0.110191,0.319078,-0.208971,-0.006701,0.416468,-0.267132,0.129761,0.354609,-0.349173,0.01326,0.399229,-0.510571,0.032683,0.246824,-0.552762,-0.019207,0.183689,-0.629831,-0.020065,0.157187,-0.632517,0.01804,-0.06602,-0.794794,0.032029,-0.091664,-0.702368,-0.04194,-0.242605,-0.909905,-0.012158,-0.238182,-0.859031,0.062736,-0.343979,-0.817544,-0.029516,-0.334868,-1.0,0.027287,-0.407867,-0.743961,0.075629,-0.233166,-0.704066,-0.036948,-0.080492,-0.713066,-0.013617,-0.018495,-0.805503,-0.064018
A,0.0,0.0,0.0,0.239725,-0.022577,0.111349,0.232464,-0.179252,0.120722,0.234085,-0.133318,0.020311,0.54877,-0.148808,0.112778,0.528277,-0.350911,0.128643,0.449316,-0.370908,0.157513,0.438967,-0.462726,-0.053278,0.252205,-0.580256,0.044113,0.140075,-0.499497,0.127855,0.136373,-0.726814,0.015967,-0.086621,-0.789139,0.056913,-0.221494,-0.821047,0.047354,-0.364783,-0.932486,0.05066,-0.19231,-0.858639,0.008582,-0.326803,-1.0,0.17761,-0.396767,-0.897064,0.195544,-0.421293,-0.963868,0.063342,-0.207411,-0.946918,-0.098924,-0.214028,-0.783835,0.144007,-0.104325,-0.819053,0.121889
A,0.0,0.0,0.0,0.273934,-0.048518,0.009446,0.191376,-0.113677,0.051881,0.380279,-0.135368,0.057857,0.483461,-0.208108,-0.038457,0.519301,-0.267545,0.022396,0.4846,-0.386115,0.040268,0.342904,-0.418915,-0.049048,0.428519,-0.507945,-0.133818,0.251936,-0.690804,-0.104231,0.295023,-0.803696,-0.08846,0.071556,-0.889653,-0.067535,-0.038043,-0.881568,-0.030145,-0.194513,-0.993163,0.017466,-0.11985,-0.911025,0.029291,-0.23324,-1.0,0.137977,-0.273145,-0.800951,-0.020062,-0.13799,-0.838981,0.056659,-0.17925,-0.881153,0.083357,-0.094141,-0.965783,-0.089071,-0.004106,-0.788258,-0.0386
A,0.0,0.0,0.0,-0.095965,0.168892,0.004967,0.220136,-0.029988,0.134018,0.380533,0.002297,0.028253,0.418242,-0.199975,0.10325,0.537495,-0.164988,-0.040254,0.421698,-0.469907,0.041694,0.373125,-0.632035,-0.122954,0.21932,-0.617775,-0.147265,0.14848,-0.677676,-0.076518,-0.088127,-0.706015,0.073589,-0.216813,-0.917528,-0.007528,-0.350226,-0.93959,0.033987,-0.598948,-0.863606,0.005124,-0.570798,-1.0,0.018505,-0.730633,-0.877516,0.039032,-0.564684,-0.911182,-0.044065,-0.526768,-0.987058,0.096956,-0.659361,-0.942631,-0.039423,-0.341012,-0.861934,-0.072435,-0.296576,-0.874675,-0.111311
A,0.0,0.0,0.0,0.043431,-0.088622,0.108569,0.099903,-0.06757,0.328153,0.300961,-0.189072,0.274727,0.311794,-0.279064,0.159953,0.250896,-0.350669,0.237013,0.354782,-0.450133,0.141242,0.355704,-0.611045,0.238714,0.163847,-0.668069,0.066657,0.091504,-0.638252,0.193772,0.070188,-0.748644,0.082976,-0.148771,-0.904686,0.261651,-0.331115,-0.840761,0.249846,-0.228178,-0.966115,0.258699,-0.276198,-1.0,0.12285,-0.608647,-0.912822,0.110963,-0.512767,-0.923122,0.255718,-0.427486,-0.918759,0.322871,-0.456514,-0.954385,0.164843,-0.238011,-0.815938,0.228202,-0.096818,-0.930046,0.29181
A,0.0,0.0,0.0,-0.083942,-0.118189,-0.139653,0.171759,-0.204355,-0.031388,0.298713,-0.16038,-0.055082,0.20872,-0.334186,0.002275,0.345781,-0.367933,-0.114978,0.159808,-0.522169,0.013718,0.163201,-0.533087,-0.062575,0.090909,-0.621061,-0.082936,0.073079,-0.53361,-0.255779,0.026293,-0.79748,-0.101346,-0.13023,-0.893346,-0.125565,-0.387123,-0.856185,-0.104436,-0.326426,-0.860004,-0.080596,-0.429672,-1.0,-0.13121,-0.405964,-0.858171,-0.09029,-0.485141,-0.99767,0.000586,-0.41844,-0.800914,-0.136101,-0.423911,-0.884513,-0.055279,-0.326273,-0.926893,-0.059663,-0.160498,-0.902998,-0.048265
A,0.0,0.0,0.0,0.076879,-0.100721,0.01562,0.012894,-0.044778,-0.069653,0.326602,-0.185541,0.020747,0.251544,-0.25897,0.119126,0.160917,-0.245146,0.039504,0.231683,-0.480586,0.105244,0.204827,-0.575007,0.052371,0.211738,-0.648504,-0.020985,0.029679,-0.602056,0.023161,0.015228,-0.719967,0.067598,-0.134689,-0.876452,-0.00444,-0.115544,-0.91263,-0.038456,-0.315564,-0.884814,-0.057928,-0.343258,-0.75426,0.032926,-0.511159,-1.0,0.047758,-0.393018,-0.865708,0.0335,-0.471308,-0.946218,0.078337,-0.317682,-0.950667,0.110417,-0.252206,-0.739752,-0.091734,-0.267475,-0.810072,0.005195
A,0.0,0.0,0.0,-0.062558,-0.005941,-0.027081,0.215496,-0.15705,0.151258,0.242247,-0.214735,0.02223,0.236452,-0.256562,0.056943,0.246467,-0.380791,0.044579,0.13858,-0.431659,-0.0416,0.156783,-0.661138,-0.113511,0.068592,-0.687668,0.110465,0.022368,-0.713848,0.002065,-0.050221,-0.803854,-0.099502,-0.085358,-0.74469,-0.120595,-0.358152,-0.926348,-0.057478,-0.358331,-0.988153,0.162991,-0.388095,-0.946022,0.10773,-0.435979,-1.0,0.000815,-0.50934,-0.900525,0.06412,-0.587268,-0.989396,0.042813,-0.429682,-0.786941,-0.056788,-0.303425,-0.790271,0.158181,-0.253066,-0.827134,0.030289
A,0.0,0.0,0.0,-0.05257,0.009809,-0.000606,0.185697,0.040985,-0.034918,0.256499,-0.024817,-0.038476,0.3032,-0.225151,0.058082,0.372859,-0.373734,-0.035461,0.315381,-0.385778,0.00466,0.335321,-0.572754,0.024397,0.255394,-0.467198,-0.027742,0.213506,-0.599296,0.017865,0.072151,-0.701549,0.073843,-0.01745,-0.71887,-0.128525,-0.253652,-0.780193,-0.027761,-0.304901,-0.820021,0.076826,-0.295308,-0.913477,-0.00817,-0.424391,-0.872415,-0.015719,-0.411806,-0.916675,0.003266,-0.390513,-1.0,0.126306,-0.234966,-0.824783,-0.009525,-0.287041,-0.67535,0.084421,-0.106553,-0.69024,-0.035855
A,0.0,0.0,0.0,0.182693,-0.028343,0.005108,0.320301,-0.066605,-0.044623,0.369211,-0.226187,0.098357,0.338473,-0.144488,0.122015,0.486583,-0.485912,-0.007979,0.492621,-0.474174,-0.037416,0.553061,-0.457985,-0.085398,0.265136,-0.617576,-0.054783,0.301504,-0.718215,-0.015489,0.278063,-0.704681,-0.05217,0.011224,-0.847533,0.040683,-0.137653,-0.87059,-0.017094,-0.231855,-1.0,0.021789,-0.279251,-0.893633,-0.017064,-0.237774,-0.990188,0.145017,-0.44428,-0.893962,0.064387,-0.351115,-0.876025,0.110227,-0.382222,-0.845186,-0.15849,-0.205556,-0.740898,-0.05092,-0.106,-0.834908,0.106835
A,0.0,0.0,0.0,0.380616,0.022776,-0.167528,0.512623,0.081583,-0.020113,0.40665,-0.103389,-0.07111,0.549145,-0.08398,-0.003417,0.480457,-0.181477,-0.055703,0.591598,-0.272716,-0.173301,0.494362,-0.508638,-0.225805,0.439991,-0.395143,-0.261966,0.30734,-0.612807,-0.136486,0.178783,-0.825129,-0.128145,0.006119,-0.952488,-0.051135,0.001672,-0.849693,-0.099203,-0.095734,-0.873262,-0.031553,-0.269022,-0.817994,-0.052663,-0.280756,-1.0,-0.042914,-0.359298,-0.947909,-0.116491,-0.345177,-0.738819,0.022891,-0.074092,-0.942679,-0.080339,-0.199618,-0.876771,-0.169294,0.091086,-0.827122,-0.052872
A,0.0,0.0,0.0,0.144556,-0.102478,0.046549,0.227168,-0.197965,0.102715,0.200344,-0.319426,0.239916,0.301683,-0.303045,0.072613,0.280224,-0.36335,0.029113,0.292752,-0.505771,0.097003,0.266443,-0.567698,0.112836,0.251441,-0.727948,0.041729,0.188444,-0.69413,-0.029139,0.03636,-0.926468,0.053559,0.017779,-0.922511,0.011795,-0.150549,-1.0,0.038827,-0.248786,-0.977295,0.079608,-0.306621,-0.932687,0.124611,-0.407467,-0.939439,0.112194,-0.368154,-0.982253,0.11065,-0.426394,-0.939486,0.067451,-0.378299,-0.90043,0.112645,-0.188517,-0.915353,0.106334,-0.103974,-0.840326,0.018128
A,0.0,0.0,0.0,-0.025246,-0.053254,0.162638,0.19605,-0.165644,0.05792,0.328447,-0.108918,-0.041657,0.415996,-0.227083,0.027203,0.417061,-0.285817,0.080455,0.311264,-0.391419,0.00106,0.345312,-0.532999,-0.024455,0.341768,-0.633571,-0.103863,0.138177,-0.700619,0.039675,0.086723,-0.842019,0.121975,-0.056518,-0.76644,-0.038946,-0.154637,-0.843199,0.067288,-0.220133,-0.874544,-0.012194,-0.400491,-0.927999,0.086777,-0.420825,-0.884682,0.131909,-0.473419,-1.0,0.030567,-0.365408,-0.961649,0.119728,-0.295741,-0.900206,-0.07697,-0.318588,-0.856508,-0.141976,-0.057334,-0.857575,0.188018
A,0.0,0.0,0.0,0.035656,0.084564,-0.082164,-0.037697,-0.126685,0.081026,0.205718,-0.083691,-0.031339,0.080105,-0.179019,-0.01024,0.127238,-0.316172,0.084932,0.243852,-0.45089,0.002346,0.181163,-0.605867,-0.05519,0.162387,-0.587354,-0.013245,-0.042143,-0.707279,-0.178838,-0.08319,-0.676487,-0.131185,-0.258735,-0.813972,0.061235,-0.368247,-0.931857,-0.135859,-0.433677,-0.783888,0.034554,-0.518673,-0.917513,0.033735,-0.615568,-0.888449,0.061243,-0.567942,-1.0,0.135257,-0.495466,-0.953266,0.107183,-0.509185,-0.943045,-0.026395,-0.501549,-0.830672,-0.118157,-0.352296,-0.972346,-0.021323
B,0.0,0.0,0.0,0.052324,0.004271,0.053245,0.258156,-0.150048,0.117669,0.405465,-0.127389,0.084313,0.384029,-0.269404,0.108873,0.35737,-0.357496,0.109542,0.287496,-0.511109,-0.017336,0.186441,-0.620211,0.0661,0.143897,-0.594718,0.040642,-0.04042,-0.667935,0.083561,-0.098675,-0.755201,-0.027794,-0.149848,-0.926381,-0.080136,-0.296401,-0.892419,0.031628,-0.44397,-0.938078,0.097275,-0.432116,-0.910721,0.052667,-0.380345,-1.0,0.142341,-0.372323,-0.874756,0.098087,-0.44327,-0.814877,0.00798,-0.396112,-0.883508,0.170684,-0.202518,-0.892651,0.046091,-0.149822,-0.84853,0.113089
B,0.0,0.0,0.0,0.238727,-0.156777,-0.038002,0.185397,-0.213153,0.010717,0.405645,-0.309316,-0.03194,0.365321,-0.397434,0.018562,0.343687,-0.407835,-0.050749,0.319239,-0.477512,-0.053522,0.292461,-0.597488,-0.04077,0.330849,-0.624568,-0.017088,0.067136,-0.692454,-0.142063,-0.040816,-0.802219,-0.013198,-0.008638,-0.795392,-0.156924,-0.167966,-0.827714,-0.046336,-0.33825,-0.917029,-0.042445,-0.258878,-1.0,-0.032469,-0.305928,-0.82767,0.025252,-0.275202,-0.908568,-0.118615,-0.293141,-0.788899,0.059606,-0.167318,-0.797808,-0.010698,-0.15265,-0.804802,0.044462,-0.074737,-0.684803,-0.083465
B,0.0,0.0,0.0,-0.018147,-0.050916,-0.004685,0.211392,-0.076826,-0.107849,0.218449,-0.102907,0.040528,0.340813,-0.189844,0.127144,0.30353,-0.305588,-0.126142,0.24417,-0.403988,0.032002,0.232377,-0.560591,-0.043782,0.154136,-0.466817,-0.011857,0.045148,-0.653456,-0.055934,-0.048392,-0.82333,-0.106166,-0.316423,-0.764428,0.014068,-0.421777,-1.0,-0.08113,-0.413646,-0.825308,-0.00161,-0.56282,-0.963134,0.023521,-0.632077,-0.721398,0.039491,-0.606983,-0.900597,-0.004185,-0.53805,-0.757858,0.006888,-0.493024,-0.675755,-0.019302,-0.28348,-0.818549,-0.018661,-0.192174,-0.87968,0.07536
B,0.0,0.0,0.0,0.0543,-0.015442,0.111387,0.144029,-0.048735,0.19491,0.244153,-0.21924,0.195719,0.35822,-0.034375,0.034672,0.281453,-0.453936,0.128618,0.207795,-0.290865,0.026355,0.078725,-0.532672,-0.069235,0.148453,-0.719355,0.041683,-0.136336,-0.686729,0.135286,-0.098459,-0.788505,0.029897,-0.23757,-0.758361,-0.044714,-0.308802,-1.0,0.01887,-0.465577,-0.813993,0.079812,-0.584733,-0.927686,0.108471,-0.528986,-0.899984,0.076537,-0.47294,-0.883093,0.103462,-0.338009,-0.919272,-0.015877,-0.353432,-0.845867,0.066012,-0.355726,-0.791784,0.168188,-0.14273,-0.695468,-0.041446
B,0.0,0.0,0.0,0.310803,0.209055,0.070588,0.357952,0.037999,0.122489,0.516347,-0.125964,0.137792,0.587445,-0.132639,0.165305,0.751975,-0.218168,0.125406,0.439889,-0.309382,0.107997,0.442854,-0.517901,0.06335,0.437073,-0.508637,0.103266,0.169517,-0.582504,0.037993,-0.033672,-0.701337,-0.062168,-0.155708,-0.780051,0.052944,-0.335049,-0.76185,0.095979,-0.4073,-1.0,0.063543,-0.463301,-0.88268,0.068152,-0.623037,-0.920081,0.086694,-0.404297,-0.928412,0.247068,-0.554618,-0.741943,0.086225,-0.2433,-0.807014,0.175495,-0.220902,-0.866179,0.173618,-0.057738,-0.729544,0.135537
B,0.0,0.0,0.0,0.169489,-0.078525,-0.03834,0.227571,-0.057561,0.125689,0.348083,-0.198346,0.057702,0.482848,-0.306844,0.087269,0.481334,-0.430093,0.158381,0.289997,-0.368907,0.019175,0.314617,-0.679075,-0.005282,0.180443,-0.683438,-0.001282,0.201337,-0.709476,0.017994,-0.043141,-0.844524,0.112334,-0.136816,-0.739272,-0.00591,-0.197151,-0.815969,0.105922,-0.291701,-0.932825,0.041965,-0.323978,-0.863521,0.063079,-0.334395,-0.814659,0.097779,-0.346834,-1.0,-0.089306,-0.300875,-0.889554,0.036047,-0.238211,-0.861451,0.124009,-0.152129,-0.877271,0.09625,-0.059567,-0.772349,-0.014285
B,0.0,0.0,0.0,0.172668,-0.063677,-0.091331,0.211522,-0.056746,0.012714,0.293432,-0.112265,-0.005975,0.259892,-0.255591,0.004203,0.304862,-0.338159,0.05026,0.339389,-0.394156,0.111325,0.266939,-0.479584,-0.043691,0.158281,-0.610144,-0.056853,0.131231,-0.50971,-0.07897,-0.02301,-0.714523,-0.012752,-0.092101,-0.685834,-0.169758,-0.348432,-0.828221,0.053626,-0.382124,-1.0,0.040834,-0.332236,-0.89734,-0.034642,-0.430092,-0.824726,-0.003118,-0.337384,-0.987405,-0.014814,-0.39425,-0.814509,-0.003054,-0.213487,-0.884635,0.017107,-0.13751,-0.640002,-0.03192,-0.046524,-0.83231,-0.161779
B,0.0,0.0,0.0,-0.026129,-0.012624,0.061837,0.184062,-0.086844,-0.04023,0.134886,-0.090312,-0.07283,0.309959,-0.352873,-0.111791,0.379734,-0.363517,0.040528,0.262019,-0.546354,-0.012383,0.174114,-0.476405,-0.085736,0.030864,-0.59423,0.034025,0.054059,-0.684917,-0.044608,-0.078563,-0.734619,-0.179241,-0.192825,-0.736778,-0.153385,-0.224549,-0.846902,-0.139979,-0.338222,-0.884243,-0.017774,-0.478911,-0.881037,-0.017136,-0.470428,-1.0,-0.107034,-0.423728,-0.870791,-0.067706,-0.525713,-0.90905,-0.168734,-0.375779,-0.853173,-0.117905,-0.278226,-0.765913,0.054202,-0.257374,-0.691382,-0.03407
B,0.0,0.0,0.0,0.18019,0.037694,0.088827,0.303681,-0.150294,-0.032621,0.335374,-0.117549,-0.029075,0.327601,-0.271694,0.002691,0.356864,-0.397874,-0.0348,0.320837,-0.417779,-0.049634,0.221811,-0.597289,0.063244,0.22578,-0.674615,0.001889,0.016333,-0.692258,0.014998,-0.016543,-0.728203,-0.082721,-0.037085,-0.839779,-0.020849,-0.222596,-0.898279,0.097978,-0.382259,-0.967233,0.106132,-0.413657,-0.87029,0.167352,-0.430154,-0.882538,-0.007157,-0.347665,-0.900581,0.100959,-0.39622,-1.0,0.095153,-0.414134,-0.885489,0.107957,-0.167517,-0.709498,0.093578,-0.106786,-0.80878,0.004579
B,0.0,0.0,0.0,0.093677,0.018121,0.042551,0.228372,-0.022817,0.125466,0.444374,-0.152477,0.123593,0.526546,-0.197946,0.021192,0.511428,-0.232612,0.023539,0.612367,-0.452114,0.047426,0.357193,-0.498879,-0.097495,0.27272,-0.684533,0.015529,0.264069,-0.649164,-0.168573,0.208859,-0.747547,-0.056732,-0.051277,-0.815729,-0.038077,-0.166663,-0.914532,-0.001269,-0.325161,-1.0,0.058541,-0.303675,-0.876667,0.124683,-0.352942,-0.947411,0.138282,-0.462413,-0.958746,0.014959,-0.247133,-0.807106,0.107687,-0.168142,-0.905169,0.081224,-0.145071,-0.754774,0.027742,-0.039423,-0.748386,0.076351
B,0.0,0.0,0.0,-0.001973,-0.030832,0.130135,0.284625,-0.235588,0.081608,0.200134,-0.091046,0.039419,0.478078,-0.204082,0.048042,0.33241,-0.335185,0.038912,0.389578,-0.485078,-0.041979,0.175979,-0.532135,0.018369,0.198296,-0.590533,0.116367,0.106716,-0.74048,0.062694,-0.086814,-0.773491,0.066887,-0.07459,-0.973318,-0.009519,-0.290072,-0.88064,0.090278,-0.225099,-0.946638,0.046002,-0.311764,-0.905891,0.181059,-0.398286,-1.0,0.020613,-0.512817,-0.866075,0.189572,-0.244462,-0.831926,0.179976,-0.329569,-0.936874,0.143307,-0.162434,-0.824509,0.092547,-0.051081,-0.720366,0.133206
B,0.0,0.0,0.0,0.050404,-0.051819,-0.102072,0.246239,-0.235542,0.018884,0.202103,-0.196627,0.004786,0.200692,-0.286549,-0.033222,0.369593,-0.401092,0.016203,0.229395,-0.529439,-0.056114,0.287676,-0.475772,-0.097603,0.216628,-0.805598,-0.138382,-0.018131,-0.831788,-0.171838,-0.047887,-0.826985,-0.046565,-0.147802,-0.851143,-0.018859,-0.303774,-0.983635,0.023417,-0.425106,-0.993234,-0.03537,-0.506728,-0.971505,0.015264,-0.455068,-1.0,-0.026361,-0.402088,-0.898536,0.138261,-0.353803,-0.836172,-0.089,-0.307699,-0.885922,-0.051227,-0.248526,-0.79502,-0.003819,-0.202144,-0.782649,-0.094633
B,0.0,0.0,0.0,0.159304,-0.099294,0.167051,0.090447,-0.133355,0.075602,0.335138,-0.176569,0.053221,0.372675,-0.272534,0.147839,0.41439,-0.29167,-0.025308,0.326927,-0.468351,-0.047364,0.296004,-0.580769,0.044414,0.108157,-0.519417,-0.078008,0.08271,-0.665684,-0.065278,0.000826,-0.874779,0.072664,-0.181618,-0.890219,-0.035345,-0.242897,-0.932519,-0.047811,-0.407214,-1.0,0.147399,-0.495885,-0.875718,0.056885,-0.554536,-0.930392,0.10775,-0.493147,-0.835182,0.126031,-0.373641,-0.924525,-0.02454,-0.400052,-0.852033,0.069312,-0.402047,-0.836426,0.022375,-0.153093,-0.721351,0.020384
B,0.0,0.0,0.0,0.128844,0.048517,-0.104905,0.109626,-0.10925,0.004711,0.239598,-0.207985,-0.01493,0.119598,-0.147581,-0.053456,0.256777,-0.33785,0.035328,0.058817,-0.406943,-0.057916,0.149065,-0.387413,-0.12395,0.142114,-0.552463,-0.009033,-0.046096,-0.693099,-0.027431,-0.091473,-0.806779,-0.125894,-0.206162,-0.714472,-0.124776,-0.509308,-0.772101,-0.141437,-0.539386,-1.0,0.000664,-0.467645,-0.852584,0.052281,-0.463894,-0.738995,-0.105753,-0.49802,-0.922606,-0.033261,-0.471263,-0.76625,-0.023823,-0.349074,-0.736534,0.089445,-0.313306,-0.809903,-0.044774,-0.235044,-0.638855,-0.09464
B,0.0,0.0,0.0,0.161058,-0.065505,0.090941,0.224774,-0.085029,0.033544,0.25601,-0.135353,-0.083902,0.488108,-0.33434,0.039589,0.522357,-0.30239,-0.006789,0.397732,-0.511784,0.06134,0.298239,-0.649039,-0.019864,0.193428,-0.741313,-0.192231,0.094829,-0.767769,-0.079247,0.065167,-0.800825,-0.110057,-0.153829,-0.86482,0.008257,-0.254066,-0.982646,-0.137582,-0.470329,-0.929194,-0.000437,-0.393023,-1.0,0.080185,-0.50306,-0.918646,-0.012468,-0.504163,-0.930146,0.022584,-0.385934,-0.942995,-0.018767,-0.154354,-0.832384,0.019112,-0.208924,-0.813604,-0.018048,-0.085489,-0.880207,-0.083118
B,0.0,0.0,0.0,0.401534,-0.056215,-0.024524,0.397206,-0.17921,0.091026,0.49168,-0.126016,0.019641,0.520462,-0.346733,0.107574,0.561532,-0.31769,0.052869,0.532454,-0.337506,0.017839,0.460765,-0.589039,-0.036649,0.376281,-0.537756,-0.014733,0.254009,-0.705443,-0.040211,0.173866,-0.837173,0.071588,0.001775,-0.754047,-0.074794,-0.020511,-0.796004,0.042707,-0.207494,-0.846485,-0.03427,-0.221029,-0.809518,0.103751,-0.231974,-0.930228,0.105252,-0.225042,-1.0,0.1156,-0.187617,-0.763968,-0.006592,-0.310561,-0.79518,0.063483,-0.126123,-0.845535,0.195581,0.067373,-0.716613,-0.030725
B,0.0,0.0,0.0,0.221466,-0.042636,0.052634,0.337048,-0.175518,0.081073,0.299236,-0.2974,0.103313,0.501251,-0.252461,-0.03563,0.43599,-0.353442,-0.060675,0.410464,-0.38627,0.113014,0.373915,-0.469811,-0.118508,0.357344,-0.654601,0.006342,0.194147,-0.597852,-0.077398,0.132887,-0.766801,-0.03122,-0.036139,-0.857324,-0.012021,-0.136222,-0.828701,0.011134,-0.169996,-0.810963,-0.04128,-0.226602,-0.955981,0.080208,-0.270757,-1.0,0.059951,-0.332884,-0.913855,0.141802,-0.303054,-0.895612,0.053322,-0.14555,-0.827214,0.107205,-0.058371,-0.928865,-0.019723,-0.014921,-0.735,-0.17127
